fas_id,course_code,course_title,department,professor,semester,year,term,rating,rating_fas_mean,materials_rating,assignments_rating,feedback_rating,section_rating,instructor_rating,lectures_effective,instructor_accessible,generates_enthusiasm,facilitates_discussion,recommendation_rating,hours_per_week,num_students
108328,CLASPHIL 219,Latin Inscriptions and Graffiti 001,CLASPHIL,Coleman,2023Fall,2023,Fall,4.75,4.21,4.5,4.38,4.75,4.67,4.75,4.88,4.88,4.88,4.75,4.43,6.13,15
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Gygi,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,4.33,4.17,4.0,4.67,4.17,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Hanna,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,3.0,3.0,0,5.0,3.0,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Farnung,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,4.25,4.25,4.33,4.5,4.25,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Chouchani,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,4.0,4.0,4.5,4.17,3.83,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Manning,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,3.75,4.0,4.0,3.75,3.25,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Moazed,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,3.33,3.33,4.0,3.67,3.0,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Puigserver,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,5.0,5.0,5.0,5.0,5.0,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Finley,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,2.82,2.55,2.33,2.82,2.8,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Rapoport,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,3.0,2.5,2.33,3.33,2.83,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Salic,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,5.0,5.0,4.0,4.5,4.5,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,McClatchey,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,5.0,5.0,5.0,5.0,5.0,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Waters,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,4.0,4.0,0,5.0,3.0,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Shao,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,3.68,3.5,3.93,3.5,3.19,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Lee,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,4.67,4.67,4.25,4.67,4.5,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Subramanian,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,3.33,2.67,3.5,4.0,3.33,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Pellman,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,2.33,2.33,3.0,2.67,2.67,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Brugge,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,2.0,2.0,0,3.0,3.0,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Haigis,2023Spring,2023,Spring,2.75,4.22,3.17,2.38,2.65,3.6,4.0,4.0,4.0,4.0,4.0,2.75,9.45,48
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Gygi,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.43,4.57,4.5,4.57,4.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Elion,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.5,5.0,5.0,4.5,4.5,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Artavanis-Tsakonas,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,5.0,5.0,5.0,5.0,5.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Finley,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.33,4.33,4.33,4.33,4.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Whitman,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.0,4.0,5.0,4.0,4.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Pellman,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.67,4.67,4.67,4.67,4.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,McClatchey,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,5.0,5.0,5.0,5.0,5.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Moazed,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.33,4.33,4.67,4.67,3.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Farnung,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.67,4.83,4.5,4.83,4.33,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Chouchani,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,3.67,3.67,4.67,3.67,4.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Salic,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,3.0,3.0,3.0,3.0,3.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Shao,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,3.82,4.29,3.75,3.53,3.7,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Lee,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,5.0,5.0,5.0,5.0,0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Puigserver,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.5,4.5,4.0,4.5,5.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Manning,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.33,4.67,4.33,4.67,4.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Subramanian,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.67,4.33,4.67,4.67,4.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Waters,2024Spring,2024,Spring,3.09,4.25,3.17,3.0,3.35,3.39,4.2,4.4,4.0,4.4,4.0,2.91,3.74,49
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Gygi,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,4.75,4.75,5.0,4.75,4.67,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Moazed,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,4.0,3.0,0,3.0,3.0,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Manning,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,3.5,4.0,0,3.5,4.0,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Rapoport,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,4.0,3.0,0,3.0,4.0,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Harper,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,4.0,4.0,0,4.0,4.0,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Farnung,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,4.67,4.89,4.71,4.78,4.57,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Lee,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,4.8,4.8,4.0,4.8,4.75,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Brugge,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,4.5,4.0,4.0,3.5,4.0,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Hanna,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,3.0,3.0,0,3.0,3.0,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Subramanian,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,4.5,4.5,5.0,4.5,5.0,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Waters,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,3.0,3.0,0,3.0,0,3.62,3.62,29
108339,CELLBIO 201,Principles of Cell Biology 001,CELLBIO,Shao,2025Spring,2025,Spring,3.69,4.26,3.82,3.38,3.46,3.54,4.67,0,4.5,4.33,4.67,3.62,3.62,29
108359,GENED 1017,Americans as Occupiers and Nation-Builders 001,GENED,Gordon,2023Fall,2023,Fall,3.51,4.21,3.7,3.19,3.47,3.61,3.81,3.31,3.32,3.42,3.14,3.35,5.31,56
108359,GENED 1017,Americans as Occupiers and Nation-Builders 001,GENED,Manela,2023Fall,2023,Fall,3.51,4.21,3.7,3.19,3.47,3.61,4.23,4.3,3.86,4.17,4.18,3.35,5.31,56
108389,FRSEMR 21G,Genesis of Stars and Life in the Universe 001,FYSEMR,Loeb,2023Spring,2023,Spring,4.43,4.22,4.29,3.0,4.71,5.0,4.86,4.71,4.17,4.86,4.57,3.71,3.43,7
108389,FYSEMR 21G,Genesis of Stars and Life in the Universe 002,FYSEMR,Loeb,2024Spring,2024,Spring,4.5,4.25,4.0,4.71,4.71,5.0,4.5,4.25,3.86,4.5,4.63,4.71,1.86,10
108397,CHNSE 166R,Chinese in the Humanities 001,CHNSE,Liu,2024Spring,2024,Spring,4.8,4.25,4.64,4.43,4.86,4.62,4.92,4.77,4.67,4.85,4.85,4.71,6.0,17
108397,CHNSE 166R,Chinese in the Humanities 001,CHNSE,Wang,2024Spring,2024,Spring,4.8,4.25,4.64,4.43,4.86,4.62,5.0,5.0,4.73,5.0,4.73,4.71,6.0,17
108397,CHNSE 166R,Chinese in the Humanities 001,CHNSE,Wang,2025Spring,2025,Spring,4.56,4.26,4.56,4.22,4.78,4.75,4.78,4.78,4.33,4.67,4.78,4.44,7.56,10
108397,CHNSE 166R,Chinese in the Humanities 001,CHNSE,Liu,2025Spring,2025,Spring,4.56,4.26,4.56,4.22,4.78,4.75,4.56,4.44,4.75,4.5,4.88,4.44,7.56,10
108398,GENED 1020,Security 001,GENED,Hamilton,2025Spring,2025,Spring,3.87,4.26,3.9,3.95,4.01,3.96,4.42,4.3,4.34,4.52,4.23,3.89,4.44,263
108405,GENED 1116,Medical Ethics and History 001,GENED,Jones,2023Fall,2023,Fall,4.56,4.21,4.33,4.21,4.47,4.47,4.79,4.77,4.68,4.71,4.5,4.43,4.34,149
108419,MUSIC 181R,Performance and Culture: Renaissance Music 001,MUSIC,van_Orden,2022Fall,2022,Fall,4.88,4.2,4.38,4.75,5.0,5.0,5.0,4.63,5.0,4.88,4.71,4.88,4.71,11
108419,MUSIC 181R,Performance and Culture: Renaissance Music 001,MUSIC,van_Orden,2023Fall,2023,Fall,4.5,4.21,4.13,4.38,4.38,5.0,4.63,4.63,4.88,5.0,4.75,4.5,3.57,9
108419,MUSIC 181R,Performance and Culture: Renaissance Music 001,MUSIC,van_Orden,2024Fall,2024,Fall,5.0,4.24,4.86,4.71,5.0,5.0,5.0,5.0,5.0,5.0,4.86,4.86,5.57,8
108465,PHYSICS 143A,Quantum Mechanics I 001,PHYSICS,Deslauriers,2022Fall,2022,Fall,4.62,4.2,4.53,4.29,4.11,4.24,4.84,4.63,4.79,4.79,4.61,4.53,8.95,48
108465,PHYSICS 143A,Quantum Mechanics I 001,PHYSICS,Deslauriers,2023Spring,2023,Spring,4.57,4.22,4.66,4.32,4.55,4.72,4.79,4.47,4.81,4.79,4.87,4.62,8.98,61
108465,PHYSICS 143A,Quantum Mechanics I 001,PHYSICS,Morii,2023Fall,2023,Fall,4.3,4.21,4.52,4.32,4.55,4.61,4.55,4.53,4.9,4.75,4.63,4.13,7.96,34
108465,PHYSICS 143A,Quantum Mechanics I 001,PHYSICS,Deslauriers,2024Spring,2024,Spring,4.24,4.25,4.42,4.13,3.96,3.85,4.44,4.31,4.8,4.71,4.57,4.11,7.81,73
108465,PHYSICS 143A,Quantum Mechanics I 001,PHYSICS,Dvorkin,2024Fall,2024,Fall,4.18,4.24,4.47,3.88,3.93,4.23,4.36,4.0,4.5,4.54,4.5,3.88,9.12,24
108465,PHYSICS 143A,Quantum Mechanics I 001,PHYSICS,Khalaf,2025Spring,2025,Spring,3.94,4.26,4.13,3.29,3.79,4.0,4.23,4.1,4.41,4.28,4.23,3.71,10.87,38
108472,EAFM 202,Rip and Tear--The Body as Moving and Moved Image in Japanese Film: Seminar 01,EAFM,Zahlten,2023Fall,2023,Fall,4.56,4.21,4.89,4.44,4.67,4.8,4.67,4.75,4.89,4.89,4.56,4.56,6.22,13
108482,GENED 1130,"Power to the People: Black Power, Radical Feminism, and Gay Liberation 001",GENED,Bronski,2022Fall,2022,Fall,4.16,4.2,4.23,4.47,4.43,4.58,4.53,3.95,4.83,4.74,4.37,4.2,3.78,59
108482,GENED 1130,"Power to the People: Black Power, Radical Feminism, and Gay Liberation 001",GENED,Bronski,2025Spring,2025,Spring,3.98,4.26,4.07,4.22,3.76,3.98,4.45,4.03,4.71,4.67,4.29,4.27,4.87,59
108490,PSY 1702,The Emotional Mind 001,PSY,Somerville,2024Spring,2024,Spring,4.59,4.25,4.46,4.66,4.66,4.69,4.89,4.77,4.94,4.97,4.77,4.8,3.0,55
108490,PSY 1702,The Emotional Mind 001,PSY,Somerville,2025Spring,2025,Spring,4.5,4.26,4.38,4.58,4.27,4.41,4.63,4.58,4.88,4.79,4.65,4.6,3.44,47
108530,HIST 1511,Latin America and the United States 01,HIST,Weld,2024Spring,2024,Spring,4.13,4.25,4.38,4.57,4.29,4.14,4.43,4.71,4.29,4.71,4.0,4.0,6.5,12
108531,HIST 1913,State Terror and Social Repair in Latin America 01,HIST,Weld,2024Spring,2024,Spring,4.38,4.25,4.38,4.29,4.38,5.0,4.63,4.57,4.63,4.63,4.5,4.13,7.75,10
108533,HIST 1513,History of Modern Latin America 01,HIST,Weld,2023Spring,2023,Spring,4.18,4.22,3.94,3.81,3.44,2.65,4.35,4.47,4.47,4.76,4.58,4.0,6.0,22
108533,HIST 1513,History of Modern Latin America 01,HIST,Weld,2025Spring,2025,Spring,4.65,4.26,4.65,4.33,4.67,4.8,4.76,4.76,4.65,4.94,4.57,4.65,6.5,19
108562,FRSEMR 43J,The Economist's View of the World 001,FYSEMR,Mankiw,2022Fall,2022,Fall,4.91,4.2,4.73,5.0,4.56,5.0,5.0,4.9,4.56,5.0,5.0,5.0,4.55,12
108562,FRSEMR 43J,The Economist's View of the World 001,FYSEMR,Gomez-Manly,2022Fall,2022,Fall,5.0,4.2,5.0,5.0,4.55,5.0,0,0,0,0,0,5.0,5.3,12
108562,FYSEMR 43J,The Economist's View of the World 001,FYSEMR,Gomez-Manly,2023Fall,2023,Fall,4.67,4.21,4.56,5.0,4.5,0,0,0,0,0,0,4.67,3.44,12
108562,FYSEMR 43J,The Economist's View of the World 001,FYSEMR,Mankiw,2023Fall,2023,Fall,4.67,4.21,4.56,5.0,4.5,0,4.56,4.88,5.0,4.56,4.78,4.67,3.44,12
108564,FYSEMR 22T,Why We Animals Sing 001,FYSEMR,Farrell,2025Spring,2025,Spring,5.0,4.26,4.33,4.0,4.5,5.0,5.0,4.83,4.5,5.0,4.67,5.0,1.4,10
108569,WOMGEN 1234,"A Voice of One's Own: Creative Writing in Women, Gender, and Sexuality 001",WOMGEN,Schlossberg,2024Spring,2024,Spring,4.8,4.25,4.8,5.0,5.0,4.67,5.0,4.86,5.0,5.0,4.9,4.6,5.3,12
108573,STAT 242,Time Series 001,STAT,Shephard,2023Fall,2023,Fall,3.76,4.21,4.0,3.97,3.97,4.31,4.41,3.91,4.76,4.58,4.5,3.7,8.47,68
108573,STAT 242,Time Series 001,STAT,Shephard,2024Fall,2024,Fall,3.77,4.24,3.62,3.67,3.8,4.0,4.0,3.71,4.55,4.19,4.19,3.64,10.32,32
108580,GENED 1012,The Art and Politics of Propaganda: The Nazis and Their Legacy 001,GENED,Rentschler,2022Fall,2022,Fall,4.04,4.2,4.09,3.49,4.44,4.54,4.51,4.43,4.23,4.67,4.11,3.91,6.07,71
108583,CLASARCH 10,Greek Archaeology 001,CLASARCH,Staehli,2022Fall,2022,Fall,5.0,4.2,5.0,4.75,4.75,5.0,5.0,5.0,4.75,5.0,4.75,5.0,3.33,6
108635,GREEK 120,Homer 001,GREEK,Nagy,2024Spring,2024,Spring,4.75,4.25,4.63,4.88,5.0,5.0,5.0,4.88,5.0,5.0,5.0,4.88,2.63,10
108649,AFVS 35R,Building Thought: Sculpture Course 001,AFVS,Lemieux,2022Fall,2022,Fall,3.88,4.2,2.75,4.25,3.25,5.0,3.63,3.17,3.86,3.38,2.5,4.13,6.25,12
108649,AFVS 35R,Building Thought: Sculpture Course 001,AFVS,Lemieux,2024Spring,2024,Spring,4.63,4.25,4.0,4.8,4.57,0,4.5,4.86,4.75,4.63,4.67,4.63,8.25,12
108657,AFVS 108,Stranger than Fiction 001,AFVS,Lambert-Beatty,2023Spring,2023,Spring,4.25,4.22,3.75,4.25,4.25,5.0,4.5,4.5,4.0,4.5,4.5,4.0,4.75,14
108693,CLASARCH 11,Roman Archaeology 001,CLASARCH,Andrews,2023Spring,2023,Spring,4.11,4.22,4.12,4.35,3.93,4.48,4.64,4.6,4.43,4.55,4.43,4.34,2.65,242
108693,CLASARCH 11,Roman Archaeology 001,CLASARCH,Andrews,2025Spring,2025,Spring,4.64,4.26,4.39,4.61,3.8,4.53,4.75,4.71,4.41,4.81,4.89,4.75,4.53,77
108716,FRENCH 136,A La Francaise: French Feminisms Today 001,FRENCH,Jardine,2022Fall,2022,Fall,4.64,4.2,4.64,4.64,4.82,5.0,4.73,4.82,4.82,5.0,4.55,4.55,6.11,14
108750,E-PSCI 162,Hydrology 001,E-PSCI,McColl,2023Spring,2023,Spring,4.13,4.22,4.25,3.88,4.0,4.75,4.43,4.29,4.33,4.14,4.29,3.88,4.75,11
108752,SPANSH 194,The Borges Machine 001,SPANSH,Siskind,2022Fall,2022,Fall,4.0,4.2,4.5,4.25,4.0,4.63,4.38,4.19,4.31,4.88,3.87,4.13,3.56,25
108752,SPANSH 194,The Borges Machine 001,SPANSH,Siskind,2024Spring,2024,Spring,4.28,4.25,4.78,4.67,4.43,4.22,4.69,4.56,4.77,4.81,4.27,4.59,4.12,23
108761,SOC-STD 98NQ,Global East Asia 001,SOC-STD,Newendorp,2022Fall,2022,Fall,4.89,4.2,5.0,4.89,5.0,5.0,5.0,5.0,5.0,5.0,4.89,4.78,7.11,10
108761,SOC-STD 98NQ,Global East Asia 001,SOC-STD,Newendorp,2024Fall,2024,Fall,5.0,4.24,4.75,4.75,5.0,5.0,5.0,5.0,5.0,4.75,5.0,5.0,7.0,10
108772,ITAL 162,What is Time? 001,ITAL,Erspamer,2023Fall,2023,Fall,4.17,4.21,4.5,4.33,3.0,4.0,4.5,4.17,4.33,4.17,3.83,3.67,5.5,7
108791,COMPLIT 193,What's Love Got to Do With It; Love Poetry of the Middle Ages and Early Modernity SEM,COMPLIT,Giron_Negron,2023Spring,2023,Spring,4.5,4.22,4.5,4.67,4.33,4.5,4.5,4.33,4.83,4.33,3.83,4.33,3.83,12
108799,TDM 118,Acting Alone: The Monologue 001,TDM,Airaldi,2024Spring,2024,Spring,5.0,4.25,5.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,5.0,4.8,5.2,8
108811,HISTSCI 2445,The Changing Concept of Race in Science and Medicine in the U.S.: From Jefferson to Genomics 001,HISTSCI,Hammonds,2023Fall,2023,Fall,3.4,4.21,4.4,3.4,2.25,5.0,4.0,4.0,2.8,4.6,3.8,3.4,7.2,8
108816,RSRA 298A,Master's Thesis Reading and Research 001,RSRA,Vacroux,2022Fall,2022,Fall,5.0,4.2,4.75,4.5,4.75,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,9
108816,RSRA 298A,Master's Thesis Reading and Research 001,RSRA,Vacroux,2023Fall,2023,Fall,4.5,4.21,4.0,3.75,5.0,0,5.0,5.0,5.0,5.0,5.0,4.67,3.5,9
108816,RSRA 298A,Master's Thesis Reading and Research 001,RSRA,Soroka,2024Fall,2024,Fall,4.57,4.24,4.71,4.57,4.14,5.0,4.86,5.0,4.86,4.43,5.0,4.67,4.0,9
108818,RSRA 299A,Master's Thesis Development and Writing 001,RSRA,Vacroux,2023Fall,2023,Fall,4.6,4.21,5.0,4.6,4.4,4.6,4.8,5.0,5.0,5.0,5.0,4.25,3.8,9
108829,FRSEMR 27I,Global Health: Comparative Analysis of Healthcare Delivery Systems 001,FYSEMR,Saini,2022Fall,2022,Fall,4.1,4.2,4.2,4.44,3.75,4.75,4.44,4.33,4.11,4.67,4.56,4.1,1.38,12
108829,FYSEMR 27I,Global Health: Comparative Analysis of Healthcare Delivery Systems 001,FYSEMR,Saini,2023Fall,2023,Fall,4.36,4.21,3.79,4.17,3.78,4.6,4.57,4.46,4.31,4.31,4.23,4.36,2.07,16
108829,FYSEMR 27I,Global Health: Comparative Analysis of Healthcare Delivery Systems 001,FYSEMR,Saini,2024Fall,2024,Fall,4.14,4.24,3.93,4.57,4.43,4.43,4.5,4.0,4.14,4.36,4.43,4.29,2.23,15
108849,AAAS 124,Tobacco and Sugar 001,AAAS,Sommer,2023Fall,2023,Fall,3.5,4.21,3.5,3.33,2.33,0,3.67,3.83,4.0,4.5,3.83,3.17,8.5,9
108859,AFVS 52,Introduction to Nonfiction Videomaking 001,AFVS,Guzzetti,2022Fall,2022,Fall,4.0,4.2,4.0,4.14,4.14,5.0,4.0,4.0,4.14,4.43,4.29,3.86,6.0,10
108859,AFVS 52,Introduction to Nonfiction Videomaking 001,AFVS,Guzzetti,2023Fall,2023,Fall,4.67,4.21,4.5,4.6,4.83,5.0,4.8,4.6,4.75,4.6,4.6,4.67,9.33,10
108859,AFVS 52,Introduction to Nonfiction Videomaking 001,AFVS,Hopinka,2024Fall,2024,Fall,4.5,4.24,4.33,4.5,4.67,4.5,4.67,4.33,3.6,4.33,4.5,4.67,5.83,11
108865,ANTHRO 1400,"Quests for Wisdom: Religious, Moral and Aesthetic Experiences in the Art of Living in Perilous Times 001",ANTHRO,Carrasco,2024Spring,2024,Spring,4.9,4.25,4.56,4.33,4.22,5.0,5.0,5.0,4.67,5.0,5.0,4.78,3.22,21
108865,ANTHRO 1400,"Quests for Wisdom: Religious, Moral and Aesthetic Experiences in the Art of Living in Perilous Times 001",ANTHRO,Kleinman,2024Spring,2024,Spring,4.9,4.25,4.56,4.33,4.22,5.0,4.67,4.67,4.0,4.33,4.0,4.78,3.22,21
108865,ANTHRO 1400,"Quests for Wisdom: Religious, Moral and Aesthetic Experiences in the Art of Living in Perilous Times 001",ANTHRO,Paulsell,2024Spring,2024,Spring,4.9,4.25,4.56,4.33,4.22,5.0,4.83,5.0,3.67,4.83,4.67,4.78,3.22,21
108871,ENG-SCI 183,Introduction to Heat Transfer 001,ENG-SCI,Spaepen,2024Spring,2024,Spring,3.67,4.25,3.17,4.83,4.67,5.0,3.6,2.6,4.4,4.2,3.8,3.5,5.83,10
108871,ENG-SCI 183,Introduction to Heat Transfer 001,ENG-SCI,Wicks,2025Spring,2025,Spring,4.57,4.26,4.67,4.86,4.86,4.4,5.0,4.86,4.86,4.86,5.0,4.57,5.43,15
108879,AFRAMER 119X,"Chocolate, Culture, and the Politics of Food 001",AFRAMER,Martin,2023Spring,2023,Spring,4.45,4.22,4.13,4.23,4.05,3.83,4.83,4.75,4.65,4.82,4.72,4.64,2.98,73
108879,AFRAMER 119X,"Chocolate, Culture, and the Politics of Food 001",AFRAMER,Martin,2024Spring,2024,Spring,4.63,4.25,4.23,4.72,4.33,4.37,4.73,4.83,4.71,4.82,4.81,4.63,2.93,42
108879,AFRAMER 119X,"Chocolate, Culture, and the Politics of Food 001",AFRAMER,Martin,2025Spring,2025,Spring,4.71,4.26,4.48,4.62,4.33,4.33,4.88,4.65,4.63,4.88,4.56,4.71,3.25,35
108880,APPHY 50A,"Physics as a Foundation for Science and Engineering, Part I 001",APPHY,Mazur,2022Fall,2022,Fall,3.53,4.2,3.56,3.45,3.4,3.56,4.39,4.21,4.25,4.57,4.41,3.77,8.64,107
108880,APPHY 50A,"Physics as a Foundation for Science and Engineering, Part I 001",APPHY,Mazur,2023Fall,2023,Fall,3.36,4.21,3.47,3.15,3.2,3.1,4.4,4.47,4.33,4.47,4.48,3.56,11.21,98
108880,APPHY 50A,"Physics as a Foundation for Science and Engineering, Part I 001",APPHY,Semeghini,2023Fall,2023,Fall,3.36,4.21,3.47,3.15,3.2,3.1,4.75,4.57,4.14,4.5,4.0,3.56,11.21,98
108880,APPHY 50A,"Physics as a Foundation for Science and Engineering, Part I 001",APPHY,Semeghini,2024Fall,2024,Fall,3.63,4.24,3.84,3.56,3.63,3.93,4.0,4.33,3.89,3.67,4.0,3.9,11.33,65
108880,APPHY 50A,"Physics as a Foundation for Science and Engineering, Part I 001",APPHY,Haussman,2024Fall,2024,Fall,3.63,4.24,3.84,3.56,3.63,3.93,3.19,3.4,4.36,3.71,3.71,3.9,11.33,65
108880,APPHY 50A,"Physics as a Foundation for Science and Engineering, Part I 001",APPHY,Mazur,2024Fall,2024,Fall,3.63,4.24,3.84,3.56,3.63,3.93,4.62,4.64,4.46,4.81,4.67,3.9,11.33,65
108882,APPHY 50B,"Physics as a Foundation for Science and Engineering, Part II 001",APPHY,Mazur,2023Spring,2023,Spring,3.48,4.22,3.46,3.38,3.42,3.95,4.45,4.42,4.45,4.7,4.58,3.65,9.55,140
108882,APPHY 50B,"Physics as a Foundation for Science and Engineering, Part II 001",APPHY,Hekstra,2023Spring,2023,Spring,3.48,4.22,3.46,3.38,3.42,3.95,4.67,4.22,4.5,4.44,3.86,3.65,9.55,140
108882,APPHY 50B,"Physics as a Foundation for Science and Engineering, Part II 001",APPHY,Semeghini,2023Spring,2023,Spring,3.48,4.22,3.46,3.38,3.42,3.95,3.25,3.0,3.0,3.0,3.0,3.65,9.55,140
